"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"15:05:31:329","23898140125152","  39.039","   2.543"," 1266"," 1100"," 1700"," 1270","   0.540"," 156.191","  43.387","   0.195"," 106.713","  29.643"," 44","0"," 42"," 44","   0.337","  33.776","   9.382","  15.000","    0","    0"
"15:05:31:663","23898605164882","  39.373","   4.440"," 1914"," 1000"," 2900"," 1975","   1.313"," 156.630","  43.508","   0.678"," 106.939","  29.705"," 44","0"," 42"," 45","   0.481","  33.936","   9.427","  15.000","    0","    0"
"15:05:31:996","23899068849828","  39.706","  10.395"," 2873"," 1100"," 3900"," 2939","   5.875"," 158.587","  44.052","   5.402"," 108.739","  30.205"," 55","0"," 42"," 55","   0.373","  34.060","   9.461","  15.000","    0","    0"
"15:05:32:330","23899532589500","  40.040","   3.318"," 1402"," 1100"," 3500"," 1362","   0.642"," 158.801","  44.111","   0.255"," 108.824","  30.229"," 43","0"," 42"," 46","   0.346","  34.176","   9.493","  15.000","    0","    0"
"15:05:32:664","23899997640688","  40.374","   5.182"," 1561"," 1100"," 2600"," 1567","   1.182"," 159.196","  44.221","   0.531"," 109.001","  30.278"," 44","0"," 42"," 44","   0.487","  34.338","   9.538","  15.000","    0","    0"
"15:05:32:998","23900462680466","  40.708","   2.269"," 1202"," 1100"," 1700"," 1203","   0.322"," 159.304","  44.251","   0.139"," 109.047","  30.291"," 44","0"," 42"," 44","   0.303","  34.439","   9.566","  15.000","    0","    0"
"15:05:33:331","23900926823640","  41.041","   2.193"," 1334"," 1100"," 1700"," 1340","   0.541"," 159.484","  44.301","   0.180"," 109.108","  30.308"," 44","0"," 42"," 44","   0.328","  34.549","   9.597","  15.000","    0","    0"
"15:05:33:665","23901391904210","  41.375","   5.375"," 1643"," 1100"," 2900"," 1661","   1.293"," 159.916","  44.421","   0.611"," 109.312","  30.364"," 44","0"," 42"," 45","   0.500","  34.716","   9.643","  15.000","    0","    0"
"15:05:33:999","23901856922516","  41.709","   1.375"," 1209"," 1100"," 1700"," 1200","   0.226"," 159.991","  44.442","   0.082"," 109.339","  30.372"," 44","0"," 42"," 44","   0.281","  34.810","   9.669","  15.000","    0","    0"
"15:05:34:333","23902321944460","  42.043","   7.897"," 2657"," 1100"," 3700"," 2760","   3.328"," 161.103","  44.751","   2.879"," 110.301","  30.639"," 44","0"," 42"," 52","   0.462","  34.964","   9.712","  15.000","    0","    0"
"15:05:34:667","23902786963394","  42.377","   4.738"," 1619"," 1100"," 3000"," 1619","   1.201"," 161.504","  44.862","   0.555"," 110.486","  30.691"," 44","0"," 42"," 45","   0.479","  35.124","   9.757","  15.000","    0","    0"
"15:05:35:001","23903250580964","  42.711","   2.156"," 1198"," 1100"," 1300"," 1200","   0.316"," 161.610","  44.892","   0.135"," 110.531","  30.703"," 44","0"," 41"," 44","   0.289","  35.220","   9.783","  15.000","    0","    0"
"15:05:35:335","23903715628068","  43.045","   3.094"," 1339"," 1100"," 2000"," 1343","   0.625"," 161.818","  44.950","   0.240"," 110.611","  30.725"," 44","0"," 41"," 44","   0.341","  35.334","   9.815","  15.000","    0","    0"
"15:05:35:669","23904180668562","  43.379","   4.643"," 1821"," 1100"," 3000"," 1847","   1.268"," 162.242","  45.067","   0.626"," 110.821","  30.783"," 44","0"," 42"," 46","   0.485","  35.496","   9.860","  15.000","    0","    0"
"15:05:36:003","23904645712130","  43.713","   1.200"," 1202"," 1100"," 1700"," 1200","   0.289"," 162.339","  45.094","   0.076"," 110.846","  30.791"," 44","0"," 41"," 44","   0.277","  35.589","   9.886","  15.000","    0","    0"
"15:05:36:337","23905110443228","  44.047","   4.118"," 1271"," 1100"," 1700"," 1271","   0.736"," 162.584","  45.162","   0.309"," 110.949","  30.819"," 43","0"," 42"," 44","   0.351","  35.706","   9.918","  15.000","    0","    0"
"15:05:36:671","23905575462760","  44.381","   4.088"," 1700"," 1100"," 3000"," 1706","   1.131"," 162.962","  45.267","   0.512"," 111.120","  30.867"," 43","0"," 41"," 44","   0.469","  35.862","   9.962","  15.000","    0","    0"
"15:05:37:005","23906040483266","  44.715","   1.023"," 1213"," 1100"," 1800"," 1200","   0.194"," 163.027","  45.285","   0.054"," 111.138","  30.872"," 44","0"," 41"," 44","   0.279","  35.955","   9.988","  15.000","    0","    0"
"15:05:37:339","23906505509974","  45.049","   2.310"," 1276"," 1100"," 1700"," 1276","   0.533"," 163.205","  45.335","   0.165"," 111.193","  30.887"," 43","0"," 41"," 44","   0.328","  36.065","  10.018","  15.000","    0","    0"
"15:05:37:673","23906970567140","  45.383","   5.433"," 1617"," 1100"," 3000"," 1620","   1.376"," 163.665","  45.462","   0.648"," 111.409","  30.947"," 44","0"," 41"," 45","   0.498","  36.231","  10.064","  15.000","    0","    0"
"15:05:38:007","23907435580390","  45.717","   1.129"," 1201"," 1100"," 1600"," 1200","   0.201"," 163.732","  45.481","   0.063"," 111.430","  30.953"," 43","0"," 41"," 44","   0.278","  36.324","  10.090","  15.000","    0","    0"
"15:05:38:341","23907900606214","  46.051","   2.378"," 1327"," 1100"," 2000"," 1337","   0.549"," 163.916","  45.532","   0.198"," 111.497","  30.971"," 43","0"," 41"," 43","   0.331","  36.435","  10.121","  15.000","    0","    0"
"15:05:38:675","23908365640328","  46.385","   4.725"," 1694"," 1100"," 3100"," 1707","   1.274"," 164.341","  45.650","   0.610"," 111.700","  31.028"," 43","0"," 41"," 45","   0.475","  36.594","  10.165","  15.000","    0","    0"
"15:05:39:009","23908830723968","  46.719","   1.102"," 1204"," 1100"," 1800"," 1200","   0.184"," 164.403","  45.667","   0.049"," 111.717","  31.032"," 43","0"," 41"," 44","   0.332","  36.705","  10.196","  15.000","    0","    0"
"15:05:39:343","23909295729414","  47.053","   2.279"," 1347"," 1100"," 2000"," 1354","   0.554"," 164.588","  45.719","   0.168"," 111.773","  31.048"," 43","0"," 41"," 43","   0.329","  36.815","  10.226","  15.000","    0","    0"
"15:05:39:676","23909759426692","  47.386","  18.927"," 1735"," 1100"," 2900"," 1772","   3.677"," 165.813","  46.059","   2.083"," 112.467","  31.241"," 43","0"," 40"," 46","   0.983","  37.142","  10.317","  15.000","  500","  500"
"15:05:40:010","23910223391784","  47.720","  24.192"," 1851"," 1100"," 2900"," 2132","   4.350"," 167.263","  46.462","   2.878"," 113.426","  31.507"," 43","0"," 42"," 47","   0.960","  37.462","  10.406","  15.000","    0","    0"
"15:05:40:343","23910687683012","  48.053","  16.516"," 1361"," 1100"," 2600"," 1362","   2.450"," 168.080","  46.689","   1.263"," 113.847","  31.624"," 43","0"," 41"," 44","   0.704","  37.697","  10.471","  15.000","    0","    0"
"15:05:40:676","23911151569368","  48.386","  15.605"," 1636"," 1100"," 2900"," 1723","   3.124"," 169.121","  46.978","   1.719"," 114.420","  31.783"," 44","0"," 41"," 45","   0.829","  37.973","  10.548","  15.000","    0","    0"
"15:05:41:009","23911615128168","  48.719","  31.240"," 3357"," 1100"," 3700"," 3681","  16.514"," 174.620","  48.506","  14.745"," 119.331","  33.147"," 54","0"," 42"," 55","   1.045","  38.321","  10.645","  15.000","  500","  500"
"15:05:41:343","23912079001718","  49.053","  30.977"," 3682"," 2500"," 3800"," 3890","  20.850"," 181.568","  50.436","  19.352"," 125.780","  34.939"," 47","0"," 45"," 61","   0.679","  38.547","  10.708","  15.000","    0","    0"
"15:05:41:676","23912543135016","  49.386","   8.154"," 3348"," 2800"," 3600"," 3355","   6.287"," 183.664","  51.018","   4.982"," 127.441","  35.400"," 48","0"," 43"," 50","   0.688","  38.776","  10.771","  15.000","    0","    0"
"15:05:42:009","23913007087208","  49.719","  10.965"," 3213"," 1800"," 3800"," 3539","   6.571"," 185.855","  51.626","   5.632"," 129.318","  35.922"," 46","0"," 43"," 57","   0.616","  38.982","  10.828","  15.000","    0","    0"
"15:05:42:343","23913471132620","  50.053","  11.326"," 2942"," 1900"," 3900"," 3194","   5.673"," 187.746","  52.152","   4.755"," 130.903","  36.362"," 47","0"," 43"," 57","   0.605","  39.183","  10.884","  15.000","    0","    0"
"15:05:42:677","23913936180156","  50.387","   9.186"," 2972"," 1100"," 3900"," 3232","   5.418"," 189.556","  52.654","   4.377"," 132.365","  36.768"," 44","0"," 43"," 55","   0.734","  39.428","  10.952","  15.000","    0","    0"
"15:05:43:011","23914401245736","  50.721","   2.648"," 1314"," 1100"," 2300"," 1313","   0.453"," 189.707","  52.696","   0.188"," 132.428","  36.786"," 44","0"," 42"," 45","   0.302","  39.529","  10.980","  15.000","    0","    0"
"15:05:43:344","23914865017636","  51.054","   3.551"," 1260"," 1100"," 1700"," 1265","   0.692"," 189.937","  52.760","   0.253"," 132.512","  36.809"," 44","0"," 42"," 44","   0.343","  39.643","  11.012","  15.000","    0","    0"
"15:05:43:678","23915330052022","  51.388","   5.116"," 1655"," 1100"," 2900"," 1674","   1.271"," 190.362","  52.878","   0.559"," 132.699","  36.861"," 44","0"," 42"," 45","   0.489","  39.807","  11.057","  15.000","    0","    0"
"15:05:44:012","23915794893596","  51.722","   1.565"," 1201"," 1100"," 1600"," 1200","   0.299"," 190.462","  52.906","   0.104"," 132.734","  36.870"," 44","0"," 42"," 44","   0.284","  39.901","  11.084","  15.000","    0","    0"
"15:05:44:346","23916259915584","  52.056","   8.848"," 2464"," 1100"," 3700"," 2628","   3.438"," 191.611","  53.225","   2.889"," 133.699","  37.138"," 44","0"," 42"," 52","   0.532","  40.079","  11.133","  15.000","    0","    0"
"15:05:44:679","23916723474814","  52.389","  22.220"," 1736"," 1100"," 2800"," 1755","   4.186"," 193.005","  53.612","   2.421"," 134.505","  37.362"," 45","0"," 42"," 46","   1.059","  40.432","  11.231","  15.000","  500","  500"
"15:05:45:012","23917187097652","  52.722","  18.013"," 1502"," 1100"," 2800"," 1514","   3.223"," 194.078","  53.911","   1.732"," 135.082","  37.523"," 44","0"," 42"," 46","   0.838","  40.711","  11.309","  15.000","    0","    0"
"15:05:45:346","23917651262942","  53.056","  10.982"," 1317"," 1100"," 2600"," 1319","   1.944"," 194.726","  54.091","   0.853"," 135.366","  37.602"," 44","0"," 42"," 45","   0.612","  40.915","  11.365","  15.000","    0","    0"
"15:05:45:680","23918116375488","  53.390","   4.331"," 1678"," 1100"," 3100"," 1690","   1.222"," 195.135","  54.204","   0.556"," 135.552","  37.653"," 44","0"," 42"," 45","   0.475","  41.074","  11.409","  15.000","    0","    0"
"15:05:46:014","23918581409648","  53.724","   4.801"," 1385"," 1100"," 2200"," 1382","   0.789"," 195.398","  54.277","   0.383"," 135.680","  37.689"," 44","0"," 42"," 44","   0.377","  41.199","  11.444","  15.000","    0","    0"
"15:05:46:347","23919045384298","  54.057","  10.983"," 1348"," 1100"," 2900"," 1361","   1.699"," 195.965","  54.435","   0.900"," 135.980","  37.772"," 44","0"," 42"," 44","   0.555","  41.384","  11.496","  15.000","    0","    0"
"15:05:46:681","23919510508394","  54.391","   4.008"," 1543"," 1100"," 2900"," 1544","   1.026"," 196.307","  54.530","   0.442"," 136.127","  37.813"," 44","0"," 42"," 44","   0.522","  41.559","  11.544","  15.000","    0","    0"
"15:05:47:015","23919975403704","  54.725","   1.482"," 1199"," 1100"," 1400"," 1200","   0.329"," 196.417","  54.560","   0.109"," 136.164","  37.823"," 44","0"," 41"," 44","   0.283","  41.653","  11.570","  15.000","    0","    0"
"15:05:47:349","23920440414868","  55.059","   6.007"," 2476"," 1100"," 3600"," 2643","   2.565"," 197.274","  54.798","   1.915"," 136.803","  38.001"," 44","0"," 41"," 48","   0.557","  41.839","  11.622","  15.000","    0","    0"
"15:05:47:683","23920905449222","  55.393","   4.296"," 1585"," 1100"," 3000"," 1596","   1.099"," 197.641","  54.900","   0.518"," 136.976","  38.049"," 44","0"," 41"," 44","   0.493","  42.004","  11.668","  15.000","    0","    0"
"15:05:48:018","23921370461332","  55.728","   1.377"," 1200"," 1100"," 1500"," 1200","   0.296"," 197.740","  54.928","   0.071"," 137.000","  38.056"," 43","0"," 41"," 44","   0.282","  42.098","  11.694","  15.000","    0","    0"
"15:05:48:352","23921835515592","  56.062","   1.523"," 1197"," 1100"," 1200"," 1200","   0.250"," 197.823","  54.951","   0.097"," 137.033","  38.065"," 44","0"," 41"," 44","   0.272","  42.189","  11.719","  15.000","    0","    0"
"15:05:48:686","23922300540998","  56.396","   4.158"," 1630"," 1100"," 3000"," 1644","   1.162"," 198.212","  55.059","   0.503"," 137.201","  38.111"," 44","0"," 41"," 44","   0.498","  42.356","  11.766","  15.000","    0","    0"
"15:05:49:019","23922764103488","  56.729","   2.970"," 1285"," 1100"," 2000"," 1299","   0.531"," 198.388","  55.108","   0.243"," 137.281","  38.134"," 44","0"," 41"," 44","   0.316","  42.461","  11.795","  15.000","    0","    0"
"15:05:49:353","23923229174820","  57.063","   4.326"," 2552"," 1100"," 3600"," 2622","   1.763"," 198.977","  55.272","   1.499"," 137.782","  38.273"," 43","0"," 42"," 51","   0.372","  42.585","  11.829","  15.000","    0","    0"
"15:05:49:687","23923694253388","  57.397","   4.401"," 1612"," 1100"," 3000"," 1626","   1.111"," 199.349","  55.375","   0.543"," 137.964","  38.323"," 43","0"," 41"," 44","   0.459","  42.739","  11.872","  15.000","    0","    0"
"15:05:50:021","23924159287102","  57.731","   1.536"," 1214"," 1100"," 1700"," 1218","   0.297"," 199.448","  55.402","   0.130"," 138.007","  38.335"," 43","0"," 41"," 44","   0.291","  42.836","  11.899","  15.000","    0","    0"
"15:05:50:355","23924624304572","  58.065","   1.822"," 1197"," 1100"," 1300"," 1200","   0.327"," 199.557","  55.433","   0.132"," 138.051","  38.348"," 43","0"," 41"," 44","   0.292","  42.933","  11.926","  15.000","    0","    0"
"15:05:50:689","23925089326438","  58.399","   4.824"," 1574"," 1100"," 2600"," 1567","   1.182"," 199.952","  55.542","   0.523"," 138.226","  38.396"," 43","0"," 41"," 44","   0.506","  43.102","  11.973","  15.000","    0","    0"
"15:05:51:023","23925554403906","  58.733","   2.039"," 1198"," 1100"," 1300"," 1200","   0.326"," 200.061","  55.572","   0.137"," 138.272","  38.409"," 43","0"," 41"," 44","   0.286","  43.198","  11.999","  15.000","    0","    0"
"15:05:51:357","23926019445772","  59.067","   1.226"," 1197"," 1100"," 1200"," 1200","   0.233"," 200.139","  55.594","   0.084"," 138.300","  38.417"," 43","0"," 41"," 44","   0.278","  43.291","  12.025","  15.000","    0","    0"
"15:05:51:691","23926483664534","  59.401","   3.554"," 1782"," 1100"," 3100"," 1790","   1.210"," 200.542","  55.706","   0.608"," 138.503","  38.473"," 43","0"," 41"," 45","   0.522","  43.465","  12.074","  15.000","    0","    0"
"15:05:52:025","23926948679800","  59.735","   3.904"," 2443"," 1100"," 3900"," 2389","   1.572"," 201.068","  55.852","   1.332"," 138.948","  38.597"," 43","0"," 41"," 51","   0.305","  43.567","  12.102","  15.000","    0","    0"
"15:05:52:359","23927413709340","  60.069","   1.077"," 1203"," 1100"," 1300"," 1200","   0.189"," 201.131","  55.870","   0.047"," 138.963","  38.601"," 43","0"," 41"," 43","   0.280","  43.661","  12.128","  15.000","    0","    0"
"15:05:52:693","23927878774600","  60.403","   4.332"," 1627"," 1100"," 3000"," 1623","   1.245"," 201.547","  55.985","   0.550"," 139.147","  38.652"," 43","0"," 41"," 45","   0.503","  43.829","  12.175","  15.000","    0","    0"
"15:05:53:027","23928343797570","  60.737","   1.293"," 1244"," 1100"," 1700"," 1200","   0.272"," 201.638","  56.010","   0.098"," 139.180","  38.661"," 44","0"," 41"," 43","   0.284","  43.924","  12.201","  15.000","    0","    0"
"15:05:53:360","23928807848374","  61.070","   1.011"," 1197"," 1100"," 1200"," 1200","   0.188"," 201.700","  56.028","   0.066"," 139.202","  38.667"," 43","0"," 41"," 43","   0.275","  44.016","  12.227","  15.000","    0","    0"
"15:05:53:694","23929272882766","  61.404","   4.118"," 1610"," 1100"," 3000"," 1611","   1.094"," 202.066","  56.129","   0.500"," 139.369","  38.714"," 43","0"," 41"," 43","   0.454","  44.167","  12.269","  15.000","    0","    0"
"15:05:54:029","23929737940302","  61.739","   1.591"," 1205"," 1100"," 1300"," 1200","   0.289"," 202.162","  56.156","   0.111"," 139.406","  38.724"," 43","0"," 41"," 43","   0.284","  44.262","  12.295","  15.000","    0","    0"
"15:05:54:363","23930202937378","  62.073","   7.335"," 2720"," 1100"," 3700"," 2892","   3.336"," 203.277","  56.466","   2.995"," 140.406","  39.002"," 44","0"," 41"," 52","   0.444","  44.410","  12.336","  15.000","    0","    0"
"15:05:54:697","23930667982672","  62.407","   3.292"," 1952"," 1100"," 3100"," 1885","   1.311"," 203.715","  56.587","   0.641"," 140.620","  39.061"," 43","0"," 41"," 44","   0.557","  44.597","  12.388","  15.000","    0","    0"
"15:05:55:031","23931133003766","  62.741","  10.470"," 2340"," 1100"," 3100"," 2252","   2.195"," 204.448","  56.791","   1.841"," 141.236","  39.232"," 43","0"," 41"," 48","   0.476","  44.756","  12.432","  15.000","    0","    0"
"15:05:55:365","23931598029434","  63.075","   1.823"," 1231"," 1100"," 1500"," 1200","   0.314"," 204.553","  56.820","   0.128"," 141.278","  39.244"," 42","0"," 41"," 43","   0.285","  44.851","  12.459","  15.000","    0","    0"
"15:05:55:699","23932063042796","  63.409","   4.146"," 1626"," 1100"," 3000"," 1598","   1.103"," 204.922","  56.923","   0.505"," 141.447","  39.291"," 43","0"," 41"," 43","   0.460","  45.005","  12.501","  15.000","    0","    0"
"15:05:56:033","23932528069320","  63.743","   3.053"," 1421"," 1100"," 1700"," 1254","   0.473"," 205.080","  56.967","   0.258"," 141.533","  39.315"," 43","0"," 41"," 43","   0.290","  45.102","  12.528","  15.000","    0","    0"
"15:05:56:367","23932993089976","  64.077","   2.716"," 1219"," 1100"," 1500"," 1200","   0.423"," 205.221","  57.006","   0.179"," 141.593","  39.331"," 43","0"," 41"," 43","   0.306","  45.204","  12.557","  15.000","    0","    0"
"15:05:56:701","23933458102924","  64.411","   3.911"," 1656"," 1100"," 3100"," 1602","   1.179"," 205.615","  57.115","   0.480"," 141.753","  39.376"," 42","0"," 41"," 43","   0.606","  45.406","  12.613","  15.000","    0","    0"
"15:05:57:035","23933923142284","  64.745","   1.401"," 1212"," 1100"," 1400"," 1200","   0.260"," 205.701","  57.139","   0.087"," 141.783","  39.384"," 43","0"," 40"," 43","   0.283","  45.501","  12.639","  15.000","    0","    0"
"15:05:57:369","23934388164282","  65.079","   1.199"," 1198"," 1100"," 1300"," 1200","   0.206"," 205.770","  57.158","   0.066"," 141.805","  39.390"," 43","0"," 41"," 43","   0.277","  45.594","  12.665","  15.000","    0","    0"
"15:05:57:703","23934853192542","  65.413","   5.854"," 1636"," 1100"," 2900"," 1651","   1.425"," 206.246","  57.291","   0.713"," 142.043","  39.456"," 43","0"," 40"," 43","   0.519","  45.767","  12.713","  15.000","    0","    0"
"15:05:58:037","23935318214276","  65.747","   1.428"," 1221"," 1100"," 1900"," 1200","   0.269"," 206.336","  57.316","   0.100"," 142.076","  39.466"," 43","0"," 41"," 43","   0.286","  45.862","  12.740","  15.000","    0","    0"
"15:05:58:371","23935783263570","  66.081","   3.656"," 1199"," 1100"," 1600"," 1202","   0.518"," 206.509","  57.364","   0.253"," 142.161","  39.489"," 43","0"," 40"," 43","   0.313","  45.967","  12.769","  15.000","    0","    0"
"15:05:58:705","23936248293996","  66.416","   4.118"," 1659"," 1100"," 2900"," 1626","   1.198"," 206.909","  57.475","   0.527"," 142.337","  39.538"," 43","0"," 40"," 43","   0.521","  46.141","  12.817","  15.000","    0","    0"
"15:05:59:040","23936713337184","  66.750","   1.580"," 1242"," 1100"," 1600"," 1200","   0.307"," 207.012","  57.503","   0.120"," 142.377","  39.549"," 43","0"," 40"," 43","   0.359","  46.261","  12.850","  15.000","    0","    0"
"15:05:59:373","23937177044726","  67.083","   1.855"," 1197"," 1100"," 1300"," 1200","   0.308"," 207.115","  57.532","   0.115"," 142.415","  39.560"," 42","0"," 40"," 43","   0.292","  46.358","  12.877","  15.000","    0","    0"
"15:05:59:707","23937642100736","  67.417","   4.164"," 1580"," 1100"," 2600"," 1573","   1.054"," 207.467","  57.630","   0.469"," 142.572","  39.603"," 42","0"," 40"," 43","   0.463","  46.513","  12.920","  15.000","    0","    0"
"15:06:00:041","23938107132774","  67.751","   2.658"," 1453"," 1100"," 2600"," 1454","   0.492"," 207.631","  57.675","   0.241"," 142.652","  39.626"," 43","0"," 40"," 43","   0.317","  46.619","  12.950","  15.000","    0","    0"
"15:06:00:375","23938572192846","  68.085","   6.444"," 2308"," 1100"," 3500"," 2335","   2.980"," 208.626","  57.952","   1.943"," 143.302","  39.806"," 43","0"," 40"," 48","   0.693","  46.850","  13.014","  15.000","    0","    0"
"15:06:00:709","23939037214534","  68.419","   3.998"," 1668"," 1100"," 3100"," 1675","   1.009"," 208.964","  58.045","   0.500"," 143.469","  39.852"," 43","0"," 40"," 43","   0.447","  47.000","  13.055","  15.000","    0","    0"
"15:06:01:043","23939502261928","  68.753","   1.971"," 1198"," 1100"," 1300"," 1200","   0.311"," 209.067","  58.074","   0.123"," 143.510","  39.864"," 42","0"," 40"," 43","   0.285","  47.095","  13.082","  15.000","    0","    0"
"15:06:01:377","23939967279298","  69.087","   4.990"," 2248"," 1100"," 3900"," 2214","   2.090"," 209.766","  58.268","   1.509"," 144.014","  40.004"," 43","0"," 40"," 52","   0.465","  47.250","  13.125","  15.000","    0","    0"
"15:06:01:710","23940430925016","  69.420","   4.288"," 1568"," 1100"," 3100"," 1570","   1.140"," 210.145","  58.374","   0.492"," 144.178","  40.049"," 42","0"," 40"," 43","   0.519","  47.423","  13.173","  15.000","    0","    0"
"15:06:02:044","23940895313152","  69.754","   1.470"," 1202"," 1100"," 1700"," 1200","   0.274"," 210.237","  58.399","   0.114"," 144.216","  40.060"," 42","0"," 40"," 43","   0.287","  47.519","  13.200","  15.000","    0","    0"
"15:06:02:378","23941360331214","  70.088","   1.143"," 1197"," 1100"," 1200"," 1200","   0.212"," 210.307","  58.419","   0.066"," 144.238","  40.066"," 42","0"," 40"," 43","   0.276","  47.611","  13.225","  15.000","    0","    0"
"15:06:02:712","23941825344050","  70.422","   4.634"," 1637"," 1100"," 3100"," 1619","   1.270"," 210.732","  58.537","   0.565"," 144.426","  40.118"," 43","0"," 40"," 43","   0.500","  47.778","  13.272","  15.000","    0","    0"
"15:06:03:046","23942290381330","  70.756","   1.416"," 1197"," 1100"," 1300"," 1200","   0.261"," 210.819","  58.561","   0.103"," 144.461","  40.128"," 42","0"," 40"," 43","   0.283","  47.873","  13.298","  15.000","    0","    0"
"15:06:03:380","23942755395870","  71.090","   1.034"," 1197"," 1100"," 1200"," 1200","   0.223"," 210.894","  58.582","   0.068"," 144.484","  40.134"," 42","0"," 40"," 43","   0.277","  47.965","  13.324","  15.000","    0","    0"
"15:06:03:714","23943220438318","  71.424","   4.079"," 1648"," 1100"," 3000"," 1656","   1.096"," 211.260","  58.683","   0.510"," 144.654","  40.182"," 42","0"," 40"," 44","   0.454","  48.117","  13.366","  15.000","    0","    0"
"15:06:04:048","23943685478316","  71.758","   1.225"," 1199"," 1100"," 1400"," 1200","   0.254"," 211.345","  58.707","   0.096"," 144.686","  40.191"," 43","0"," 40"," 43","   0.282","  48.211","  13.392","  15.000","    0","    0"
"15:06:04:382","23944150277680","  72.092","   3.832"," 1992"," 1100"," 3500"," 2157","   1.118"," 211.718","  58.810","   0.870"," 144.976","  40.271"," 44","0"," 40"," 44","   0.392","  48.342","  13.428","  15.000","    0","    0"
"15:06:04:716","23944614997628","  72.426","   7.407"," 2614"," 1100"," 3700"," 2703","   3.479"," 212.879","  59.133","   2.672"," 145.868","  40.519"," 43","0"," 41"," 50","   0.730","  48.586","  13.496","  15.000","    0","    0"
"15:06:05:050","23945080024410","  72.760","   2.619"," 1456"," 1100"," 2600"," 1401","   0.441"," 213.027","  59.174","   0.232"," 145.946","  40.540"," 42","0"," 40"," 43","   0.289","  48.682","  13.523","  15.000","    0","    0"
"15:06:05:384","23945545058688","  73.094","   2.895"," 1343"," 1100"," 2200"," 1293","   0.453"," 213.178","  59.216","   0.218"," 146.018","  40.561"," 43","0"," 40"," 43","   0.315","  48.787","  13.552","  15.000","    0","    0"
"15:06:05:718","23946010078480","  73.428","   7.143"," 1900"," 1100"," 3000"," 2005","   2.057"," 213.865","  59.407","   1.076"," 146.378","  40.661"," 42","0"," 40"," 44","   0.611","  48.992","  13.609","  15.000","    0","    0"
"15:06:06:052","23946474098254","  73.762","   4.450"," 1246"," 1100"," 2000"," 1256","   0.562"," 214.052","  59.459","   0.301"," 146.478","  40.688"," 42","0"," 40"," 43","   0.350","  49.108","  13.641","  15.000","  500","    0"
"15:06:06:386","23946939194654","  74.096","   4.855"," 1494"," 1100"," 2600"," 1498","   0.926"," 214.362","  59.545","   0.433"," 146.623","  40.729"," 42","0"," 40"," 44","   0.374","  49.233","  13.676","  15.000","    0","    0"
"15:06:06:719","23947403862740","  74.429","   4.541"," 1541"," 1100"," 2900"," 1532","   1.115"," 214.734","  59.648","   0.501"," 146.790","  40.775"," 42","0"," 40"," 43","   0.540","  49.414","  13.726","  15.000","    0","    0"
"15:06:07:053","23947868859810","  74.764","   2.504"," 1197"," 1100"," 1200"," 1200","   0.456"," 214.886","  59.691","   0.176"," 146.849","  40.791"," 42","0"," 40"," 43","   0.308","  49.516","  13.755","  15.000","    0","    0"
"15:06:07:388","23948333907444","  75.098","   7.043"," 2274"," 1100"," 3900"," 2323","   2.878"," 215.847","  59.958","   2.164"," 147.572","  40.992"," 42","0"," 40"," 50","   0.559","  49.703","  13.806","  15.000","    0","    0"
"15:06:07:722","23948798932570","  75.432","   4.351"," 1510"," 1100"," 2600"," 1507","   1.144"," 216.230","  60.064","   0.487"," 147.734","  41.037"," 42","0"," 40"," 43","   0.520","  49.877","  13.855","  15.000","    0","    0"
"15:06:08:056","23949263968124","  75.766","   1.871"," 1197"," 1100"," 1200"," 1200","   0.394"," 216.361","  60.100","   0.133"," 147.779","  41.050"," 42","0"," 40"," 42","   0.291","  49.974","  13.882","  15.000","    0","    0"
"15:06:08:389","23949728572046","  76.099","   1.840"," 1197"," 1100"," 1200"," 1200","   0.393"," 216.492","  60.137","   0.129"," 147.822","  41.062"," 42","0"," 39"," 42","   0.298","  50.074","  13.909","  15.000","    0","    0"
"15:06:08:724","23950193610106","  76.434","   8.042"," 1648"," 1100"," 2900"," 1646","   2.098"," 217.193","  60.331","   0.973"," 148.147","  41.152"," 42","0"," 40"," 44","   0.699","  50.307","  13.974","  15.000","    0","    0"
"15:06:09:057","23950657931728","  76.767","   2.464"," 1197"," 1100"," 1200"," 1200","   0.466"," 217.349","  60.375","   0.181"," 148.207","  41.169"," 42","0"," 40"," 42","   0.304","  50.409","  14.002","  15.000","    0","    0"
"15:06:09:391","23951122969928","  77.101","   3.697"," 1197"," 1100"," 1200"," 1200","   0.578"," 217.542","  60.428","   0.259"," 148.294","  41.193"," 42","0"," 39"," 42","   0.323","  50.517","  14.032","  15.000","    0","    0"
